side_bear,box_range_pct,box_len,bars_since_box,wick_atr,pierce_atr,body_atr,atr_pct,vol_surge,ret_5,ret_20,label,symbol,tf,ts
0,0.02839918437306071,40,1,0.8319672131147777,0.32633196721310553,0.10040983606556467,0.0041100880342114015,1.5380379761189458,-0.005598792302393352,-0.015182964887579198,0,BNB/USDT,15m,1780394400000
0,0.012686200687510288,7,4,0.7946336429308618,0.1589267285861852,0.20227038183695423,0.005638179025275824,2.5916829479676773,-0.003733160201266017,-0.011753340846884508,0,XRP/USDT,15m,1780499700000
0,0.01407267380802356,13,1,0.4425287356321838,0.32183908045976484,0.7643678160919487,0.005217704210147509,1.6885789500804322,-0.002303664921465942,-0.010591900311526459,0,LTC/USDT,15m,1780500600000
0,0.01915313116139334,17,1,0.5912005306212885,0.5619359636604776,0.26028581191084094,0.00537319938475984,2.7538144707375065,-0.010499559401504044,-0.01745110215141621,0,BTC/USDT,15m,1780502400000
0,0.026363636363636284,14,3,0.6322580645161213,0.5419354838709697,0.0,0.010055793434540002,0.9507330852726679,-0.0143240823634736,-0.015205724508050245,0,DOT/USDT,15m,1780505100000
0,0.024639140651225352,29,7,0.5758354755783983,0.5302485004284282,0.36469580119965134,0.0069753763834197935,1.4892514388107472,0.002130014759157417,-0.0088579248569296,0,BNB/USDT,15m,1780632000000
0,0.04455741626794265,37,1,0.9856985698569861,0.7238723872387218,0.4774477447744807,0.00963903970139125,2.459690426292014,0.00133789207670576,-0.01721622410271384,0,SOL/USDT,15m,1780632000000
0,0.02242606974654773,28,5,0.6938999370289857,0.27357858173027216,0.39387352982997753,0.0055958642279130616,1.044226592266389,0.004042469901175183,-0.011533433902192303,1,BTC/USDT,15m,1780632000000
0,0.03001210165389279,32,8,0.6764134780125667,1.4167904054825824,0.771559109080532,0.007205862139634881,2.1502172038812377,0.007037759056836013,-0.01393575803024616,0,ETH/USDT,15m,1780632900000
0,0.03408801831595023,47,8,0.6074380165289229,0.99793388429752,0.5640495867768551,0.008781160419463696,1.4692845718134118,0.012863390789812135,-0.007437287280978255,0,LINK/USDT,15m,1780632900000
0,0.04841833440929618,10,4,0.5243445692883899,0.3146067415730427,0.2097378277153618,0.012248830167905313,1.1010959271035714,-0.017045454545454586,-0.026266416510318802,0,ADA/USDT,15m,1780714800000
1,0.006776257999749013,14,13,0.5450612833453864,0.7671232876712659,0.3936553713049733,0.0030887429016813505,1.196946671635016,3.117790110351848e-05,0.004604109245802901,1,TRX/USDT,15m,1780730100000
0,0.019705603038936502,7,1,0.9629629629629536,0.5925925925925787,0.18518518518520058,0.006387508871540113,2.177278004380323,-0.013535589264877412,-0.004474799811587271,0,LTC/USDT,15m,1780758900000
0,0.023526155549404792,15,4,0.5537403267412065,0.08426483233019813,0.02407566638004897,0.007635241596638645,0.73040169885374,-0.0022925263640530824,0.0036900369003689537,0,XRP/USDT,15m,1780767000000
1,0.035062977506647115,51,1,1.105612438376959,0.9888130451270398,0.4233978005308815,0.004711549370766082,1.4478142659982514,0.0032246529106569888,0.021717184624821195,0,ETH/USDT,15m,1780808400000
1,0.045659163987138235,70,1,0.6331658291457353,0.28140703517588667,0.4924623115577919,0.008768837578214532,2.046079090720398,0.0062073246430789375,0.0062073246430789375,0,ADA/USDT,15m,1780813800000
0,0.029772591262716912,31,12,0.5918097754293284,0.2034346103038337,0.24042272126816264,0.008048738995449304,0.7539177241198644,0.008860189217600345,-0.006947524020694762,0,AVAX/USDT,15m,1780843500000
0,0.009893992932862193,20,8,0.6621621621621284,0.34684684684684586,0.15765765765764128,0.0019477528459564265,0.455582567386205,0.0019075162292712111,-0.006680087847730665,0,TRX/USDT,15m,1780866000000
0,0.028100775193798368,29,10,0.5769230769230691,0.23076923076923858,0.5769230769230964,0.0062847474014986965,1.0787155403728665,-0.006006727534838996,-0.015468824369348044,1,LTC/USDT,15m,1780867800000
1,0.0031584434699947115,7,3,0.5384615384615767,0.46666666666673307,0.43076923076926144,0.0017045305548028492,0.7739956919363361,-0.0003058478101296558,0.0006428899433643664,1,TRX/USDT,15m,1780893900000
1,0.015575381823680592,7,1,0.9865067466266981,0.5667166416791626,0.44077961019490014,0.007115122034476881,1.6387926286114691,0.006009615384615419,0.022290076335877762,0,AVAX/USDT,15m,1780914600000
1,0.023071504050722086,12,1,0.7436489607390614,0.46882217090071654,0.1454965357967518,0.00533619244799365,1.4801143172736722,0.01302106091060029,0.016574585635358963,1,XRP/USDT,15m,1780918200000
1,0.022782874617736922,13,1,0.5243445692883995,0.3670411985018759,0.13108614232209054,0.00570744533036914,1.3285008203541766,0.014574161226658555,0.01704458986455637,1,SOL/USDT,15m,1780918200000
1,0.02400835073068896,13,1,0.4565217391304348,0.4565217391304348,0.15217391304347827,0.006705539358600589,1.6382996024842613,0.016597510373443924,0.017653167185877505,1,DOT/USDT,15m,1780918200000
1,0.01920584423235528,13,1,0.715654952076679,0.670926517571904,0.11182108626196849,0.005170477071494649,1.6329601417183954,0.01335833138036091,0.014309171944639987,1,DOGE/USDT,15m,1780918200000
1,0.008804761904761859,10,4,0.5784385260853845,0.24452754469173701,2.4459139000364747,0.0049974099068045025,4.86704983903582,-0.007089963013709455,-0.005942091958908047,0,BTC/USDT,15m,1780920000000
1,0.022825416409623746,12,4,0.5114155251141528,1.662100456621001,1.726027397260281,0.009486268734297832,1.662218010679868,0.0036518563603165077,0.019159456118664986,0,ADA/USDT,15m,1780920000000
1,0.028761587829807485,26,4,0.6086956521739043,0.5681159420289851,0.4869565217391465,0.005710975004138416,0.6918207864279174,0.008648901355773564,0.011723329425556761,0,LTC/USDT,15m,1780924500000
1,0.018556701030927852,7,1,0.5137614678899083,0.3853211009174312,0.25688073394495414,0.007904278462654105,1.0276376783249581,0.008188331627430934,0.02178423236514515,0,DOT/USDT,15m,1780931700000
0,0.007527344230060243,31,11,1.2165517241379629,0.3475862068965761,0.23172413793105073,0.0015888600093797605,2.176552358891992,-0.0008277130594727122,-0.001378760953489766,1,TRX/USDT,15m,1780934400000
0,0.024801244382993387,18,1,0.945736434108528,0.8372093023255941,0.062015503875996705,0.005570429225321693,2.719543513017864,-0.010764630499786598,-0.018229608275394327,0,XRP/USDT,15m,1780965000000
0,0.019063386037957524,18,1,0.5988275881412475,0.4452921212801202,0.08167615628419468,0.004063089397539579,2.5503631210614466,-0.006949098565976031,-0.012176497751776538,0,BTC/USDT,15m,1780965000000
0,0.017561374270880094,30,2,0.9172230101352609,1.3511363243280665,0.44408315749419275,0.003308856940953797,2.993374448979471,-0.0034492615226893175,-0.008627591772413234,0,BTC/USDT,15m,1781011800000
0,0.03701456310679608,30,1,0.5025641025640859,0.4307692307692222,0.14358974358974738,0.008446677640128235,2.215687063250792,-0.01610978520286399,-0.012574850299401308,1,ADA/USDT,15m,1781015400000
0,0.017523087852237794,27,3,0.5617283950617096,0.8641975308641805,0.8209876543210098,0.005464665204924937,1.6423829362193048,-0.0056351256163419405,-0.0018854584020739917,0,LTC/USDT,15m,1781016300000
0,0.01139433807118523,16,4,0.44817073170732125,0.7896341463414539,0.384146341463414,0.00550289405251237,1.3403701835861623,-0.006069802731411111,-0.0028106335636490787,0,DOGE/USDT,15m,1781017200000
0,0.020084566596194522,8,1,0.6666666666666666,0.5,0.0,0.006335797254487862,0.944724312188641,-0.009414225941422605,-0.010449320794148398,0,DOT/USDT,15m,1781059500000
0,0.013644396007659631,9,12,0.871739556775855,1.2039615610904044,0.4955873700725483,0.004481809951569392,1.9980115548996091,-0.0025591143132429606,-0.010574248023035748,0,ETH/USDT,15m,1781068500000
0,0.012195879152301456,12,14,1.1368757553311466,0.5032162488791676,0.4721063506296027,0.0029838874035305668,1.3540275879338854,0.0027205774286787054,-0.0032675972203509707,0,BTC/USDT,15m,1781073000000
0,0.020749578524186244,11,14,0.9480812641083327,1.2641083521444716,0.37923250564335553,0.00410253560778648,1.5581204046630077,0.002078731973496062,-0.009248554913294793,0,LINK/USDT,15m,1781073000000
0,0.02267504213267959,19,6,0.7298578199052218,1.1943127962085476,0.7630331753554405,0.0046118202482951535,1.2864456439005572,0.004456738896572832,-0.013731703636638004,0,AVAX/USDT,15m,1781073000000
0,0.012502355765685326,21,1,1.479399354678572,1.4272772400099198,0.6258997269793922,0.003763343687432315,3.723965161112359,-0.006587931921997137,-0.004300074217783667,1,BTC/USDT,15m,1781082900000
1,0.0045797245934326965,7,15,0.5523520485583906,1.125948406676742,1.1471927162367026,0.0014610288835876857,2.1978426594234457,0.000559006211180213,0.0007143966454419282,0,TRX/USDT,15m,1781087400000
0,0.011945392491467486,8,1,0.9090909090908915,0.11363636363636144,0.8863636363636515,0.00574937932836795,2.632512074522482,-0.005328827657915314,-0.006619937694704037,0,LINK/USDT,15m,1781089200000
1,0.02366978193146418,14,13,0.6711190264173372,0.19842683288810556,1.449243098842389,0.005874926323645846,4.486718755896589,0.013867316819613507,-0.0010974003804321564,0,ETH/USDT,15m,1781094600000
1,0.020704685797312165,15,4,0.4225900681596712,0.5180136319376546,0.19084712755599714,0.006530503236636964,1.320521744674927,0.00582020057306587,0.015366537105667488,0,XRP/USDT,15m,1781100900000
1,0.032196969696969654,14,5,0.48275862068965286,0.30172413793103514,0.06034482758621707,0.010160287290882006,1.002481558343166,0.0074119827053737986,0.018102372034956238,0,ADA/USDT,15m,1781101800000
0,0.006601071117200183,31,1,0.5111111111111176,0.40000000000002117,0.9111111111111387,0.001399166718487687,0.6126874088239982,-0.003902378592665956,-0.0033467616981716075,0,TRX/USDT,15m,1781115300000
0,0.019859841560024325,26,1,0.6380119799255451,0.3388376234418026,0.5972154767686583,0.005351587239015882,1.8044436959033896,0.0001455718852165777,-0.004479783617998723,0,ETH/USDT,15m,1781187300000
1,0.017052313883299922,27,1,0.6904959822665381,0.5508451094485791,0.15904682737603454,0.004255294062161059,1.787386669323503,0.011757632440376753,0.009044422606059532,1,BNB/USDT,15m,1781200800000
1,0.0210074003342087,27,8,0.6979472140762497,0.2052785923753538,0.24633431085041874,0.0057109361915927285,0.6842613339446453,0.0018792576932111782,0.005185010605703422,1,LTC/USDT,15m,1781206200000
1,0.026097271648872995,14,1,1.0218978102189797,0.6131386861314049,0.5109489051094899,0.005686062920229098,1.8714100726369065,0.007611241217798659,0.004670169293636839,1,ADA/USDT,15m,1781238600000
1,0.015778401122019683,15,6,0.958174904942961,0.4790874524714805,0.31939163498097467,0.004338001220578302,1.4536408522201092,-0.004024839006439573,0.007327285415212881,1,DOGE/USDT,15m,1781244000000
1,0.02094717668488175,34,3,0.6810810810810578,0.2648648648648409,0.037837837837857456,0.003936337716498547,0.7200900898337931,0.004037685060565233,0.0061441630451071205,1,SOL/USDT,15m,1781258400000
1,0.028076463560334587,9,6,0.4790874524714899,0.5323193916349822,1.0114068441064574,0.011030953779045366,2.115047152657532,0.000587544065804968,-0.005257009345794317,0,ADA/USDT,15m,1781279100000
1,0.012987091325853524,55,12,0.9580886819194546,1.8849969629480043,1.0091111561044663,0.002101115603474079,3.2141094117293045,0.0006436387041406366,0.0027950978284241312,0,ETH/USDT,15m,1781364600000
1,0.01323418200151242,27,1,1.0294117647059182,0.617647058823551,2.230392156862721,0.003630603854847045,2.2100560381783665,0.007531065645788759,0.00664660145472773,1,LINK/USDT,15m,1781386200000
0,0.00524370597340239,20,3,1.5041322314048884,0.4628099173553626,0.0867768595042208,0.0010908222185160086,1.270858003302976,-0.0036467666383728226,-0.000567626375705621,0,TRX/USDT,15m,1781387100000
0,0.004705882352941076,9,1,1.171314741035826,0.7808764940239104,0.11155378486061525,0.0026330696766884067,1.5220741611650672,-0.0011735367463693303,-0.010319767441860361,0,SOL/USDT,15m,1781428500000
0,0.008742839915586347,12,1,1.1666666666666545,0.8888888888888843,0.1111111111110982,0.0027104351754254044,2.2616769201153732,-0.0024034850533273255,-0.009101760668457137,0,AVAX/USDT,15m,1781428500000
0,0.005428446734860987,9,16,0.5992828328103517,0.24159569699685604,0.06275212909010823,0.0019038971434715837,0.4558877889559081,-0.0006507074204524788,-0.002615586272640691,0,ETH/USDT,15m,1781435700000
0,0.017782426778242693,16,10,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.004702194357366776,1.9187247105566412,0.0010460251046024993,-0.010341261633919352,0,DOT/USDT,15m,1781455500000
0,0.012451823302697947,11,13,0.576470588235298,0.20588235294116528,0.0,0.0035952204716083237,0.5475873780127192,-0.0014781966001479185,-0.004274764150943522,0,SOL/USDT,15m,1781458200000
0,0.005628795733965244,11,8,0.7329842931937092,0.6596858638743773,0.0,0.002020565335138774,0.6250610022090269,-0.0025114492539518585,-0.002953337271116463,1,AVAX/USDT,5m,1781516700000
1,0.00623929532664548,16,7,0.46445497630329907,0.26540284360186833,0.3981042654028615,0.0018330611252041435,1.5910843304328564,0.005011612272338484,0.0029275433032445175,0,LINK/USDT,5m,1781517900000
1,0.01056729699666303,11,14,0.6511627906976503,0.16279069767440127,0.16279069767444646,0.0033863600567018304,1.5129053321105543,0.0005515719801434393,0.0022099447513812542,1,ADA/USDT,5m,1781518500000
1,0.005890831609951897,12,1,0.5699115044247941,0.37168141592915976,0.3221238938053543,0.0012574669052515476,1.610539927711661,0.0013103706476973453,0.002843483423429216,0,TRX/USDT,15m,1781528400000
0,0.005750738482810628,9,6,0.5106382978723764,0.3617021276595802,0.7872340425531484,0.0014749262536873223,1.2529195585738424,0.0021384992766841915,-0.0037827867571200713,0,TRX/USDT,15m,1781571600000
1,0.009909711517287005,42,13,0.5147058823529772,0.926470588235315,0.8235294117646758,0.002120097275051476,1.131617023079008,0.00087374399300999,0.0,1,LTC/USDT,5m,1781574600000
0,0.015900056785917074,24,7,0.6542056074766369,0.523364485981324,0.13084112149534918,0.004337603372790655,1.5125853149335704,0.0022753128555175195,-0.008441193021947124,0,ADA/USDT,5m,1781578500000
0,0.012678755712811353,20,12,0.9756097560975464,1.0731707317073358,0.29268292682928126,0.0030204803300427096,0.9780258868229315,0.0031037540644398565,-0.008762961881115916,0,AVAX/USDT,5m,1781580000000
1,0.0022381237587869632,15,6,1.147540983606467,1.7595628415301707,1.2240437158474078,0.00041123225858642683,0.885116513698805,-0.0005345407665943158,0.001701752174461113,1,TRX/USDT,5m,1781591700000
1,0.008024580384722193,34,8,0.6806282722514039,0.7015706806283483,0.05235602094236074,0.0015484394000810707,0.8196451850592302,-0.0011822245254907715,0.003367605908765725,0,BNB/USDT,5m,1781596200000
1,0.012498985471958511,19,1,0.543689320388288,0.40776699029121594,0.5097087378640954,0.00236260207358474,1.7393332453892196,0.006626798125100919,0.0031408552790528343,0,XRP/USDT,5m,1781612400000
0,0.007836990595611226,7,12,1.108910891089129,0.748514851485173,0.22178217821779622,0.0043422930746874625,2.7091650857943232,-0.008947745168217502,0.0013259402121506003,0,LINK/USDT,5m,1781615400000
0,0.011811023622047254,22,9,1.6231884057970989,1.2173913043478242,0.4057971014492747,0.004841425764804952,2.4194157053111955,-0.005859375,0.0,0,DOT/USDT,5m,1781615400000
1,0.009543619234063307,8,1,0.5400593471810138,0.4154302670623126,0.2077151335311194,0.0029202266858459505,1.1729012290118428,0.007209188660801669,0.007086133170433717,0,LINK/USDT,5m,1781632200000
1,0.006635996557887058,9,13,0.45410036719704133,0.49694002447984176,0.29130966952267257,0.0019196428571428474,2.096973105073944,-9.86744729137845e-05,0.0049919005586960274,0,BNB/USDT,5m,1781635800000
0,0.004790101877214299,11,13,0.48130898394403504,0.37749724230910586,1.1436450545410206,0.0017743729997799192,1.496749673417218,-0.001849237740252696,-0.0014167923335116628,0,BTC/USDT,5m,1781636400000
1,0.0020578737415311832,11,1,0.7266435986158778,0.6297577854669866,0.145328719723068,0.0006522435825099049,1.7832690558425386,0.0010437753036436348,0.00240712000760146,0,TRX/USDT,5m,1781650200000
0,0.011859323882224708,50,1,1.2788461538461482,0.5384615384615311,0.13461538461535885,0.0020216550356705327,1.9942446906811555,-0.00203693644758296,-0.002984669651336258,0,SOL/USDT,5m,1781656200000
0,0.005050505050504918,7,1,0.8967971530249624,0.7473309608541353,0.3487544483985493,0.0027360180713506244,2.356376294871657,0.00040910950497741183,-0.00312542465008836,1,SOL/USDT,5m,1781659200000
0,0.011668868339938378,28,1,0.7832167832167628,0.3916083916083814,0.3916083916083814,0.0022468732323549854,2.9379521443019576,-0.0043802014892684316,-0.005033924272269563,1,LTC/USDT,5m,1781659200000
0,0.01049562682215741,20,1,1.4141414141414126,1.272727272727287,0.4242424242424159,0.004120879120879129,3.1089192045356087,-0.0017452006980802626,-0.006369426751592244,1,ADA/USDT,5m,1781659200000
0,0.005983234732066974,53,1,1.0605908863295352,0.8863294942413842,0.3044566850274906,0.0015236412355150702,4.25406518600588,-0.0022168290209714225,-0.0023383479936790463,1,BTC/USDT,5m,1781659200000
0,0.01397786837507288,13,3,0.6901408450704264,0.5915492957746356,0.4929577464788721,0.005886742392836434,1.3684440235392414,0.0005807200929153211,-0.014302059496567487,0,ADA/USDT,15m,1781659800000
1,0.009431792040487707,65,3,0.44055944055947543,0.34265734265734715,0.04895104895103018,0.002328307662248842,1.816320350128335,0.0071166207529842485,0.005270394133822132,0,DOGE/USDT,5m,1781661300000
1,0.0035374824365649827,19,13,0.6047269763652232,0.39934800326001396,0.06845965770164997,0.0014442260384420565,1.4663873093080033,-0.0010041813452738024,0.0013530683299507462,0,BNB/USDT,5m,1781662500000
1,0.015440640932265094,14,11,0.929687499999994,0.3281249999999879,0.02734374999998482,0.005262833295643777,0.8270697395353016,0.0011525716755511617,0.010469681547186305,1,AVAX/USDT,15m,1781671500000
1,0.019782393669634045,16,11,0.7291666666666505,0.2916666666666667,0.14583333333334952,0.0066768674363611134,0.7897444725666656,0.004892367906066397,0.01382033563672258,1,DOT/USDT,15m,1781671500000
0,0.010471204188481652,13,1,0.643678160919513,0.4827586206896459,0.3218390804597788,0.003608760577401698,1.3903748517269943,-0.0028951939779965352,-0.0028951939779965352,0,ADA/USDT,5m,1781673600000
0,0.007766725711949764,15,3,0.9372384937239069,1.5230125523012759,0.7029288702928261,0.002325490882908143,3.334180246038645,-0.003664495114006683,-0.005554050392847398,0,SOL/USDT,5m,1781677800000
0,0.0084990510768215,17,1,1.40804597701144,1.2068965517241041,0.040229885057467156,0.0020502427298863955,3.7118780850050577,-0.005658984663331479,-0.004270696452036815,0,XRP/USDT,5m,1781677800000
0,0.012745098039215589,9,3,0.6666666666666631,0.33333333333333154,0.16666666666664728,0.0058708414872798795,1.1960476280894243,-0.0029268292682925745,-0.0009775171065492527,1,DOT/USDT,15m,1781677800000
0,0.00857331281600353,31,1,1.016129032258027,0.7903225806451678,0.3387096774193691,0.0019449149883932412,1.3621011616588061,-0.0019723865877713243,-0.004807692307692291,0,LTC/USDT,5m,1781677800000
0,0.009906759906759948,10,1,1.0632911392404814,0.8860759493670842,0.0,0.0032864631000915413,2.6685229197344973,-0.0057903879559930704,-0.006365740740740811,0,ADA/USDT,5m,1781677800000
0,0.011764705882352951,19,1,1.018181818181812,0.509090909090906,0.25454545454542477,0.0038440033547665906,1.8394011222273499,-0.005836575875486361,-0.008729388942773864,1,DOT/USDT,5m,1781678400000
0,0.027598355842630543,23,1,0.9589041095890419,0.1917808219178137,0.0,0.006095015446272022,2.453579245522098,-0.0017502917152858455,-0.018359150889271425,0,ADA/USDT,15m,1781682300000
0,0.01723280861640425,43,1,0.8698224852071413,0.4970414201183796,0.2071005917159532,0.003994516403517071,2.0688646900444043,-0.0018166804293971994,-0.007960607304062228,0,XRP/USDT,15m,1781682300000
0,0.018191765832307458,40,2,0.831967213114737,0.5163934426229332,0.1434426229508125,0.004760604050415545,2.735730992273869,-0.0012276633474287424,-0.010540540540540544,0,SOL/USDT,15m,1781682300000
0,0.010157746160277169,38,1,1.8173598553345174,1.3737191078963156,0.015069318866787043,0.0025326697606253353,5.194511145140053,-0.001563867049961476,-0.005597159369511107,0,BTC/USDT,15m,1781682300000
0,0.0070546737213403946,14,13,0.5562913907285012,0.6490066225165628,0.2781456953642506,0.002376755021091719,0.883594130181492,0.0011030222810501922,-0.0030755711775044547,0,LTC/USDT,5m,1781688900000
0,0.006433007985802998,11,13,0.4964539007091903,0.7943262411347327,0.3971631205674369,0.0022336279821309818,1.422439745293828,0.0022227161591465983,-0.004196113074204866,0,LTC/USDT,5m,1781697600000
0,0.007833284067395793,11,8,0.9032258064515971,0.15053763440860696,0.8530465949820911,0.0029315344849325606,1.7398178338822408,-0.0030796304443466704,-0.0027871497726272842,1,AVAX/USDT,5m,1781699400000
0,0.011933174224343686,23,1,0.8235294117647138,0.49411764705881916,0.6588235294117437,0.003609648377781521,1.6522171009142779,-0.004733727810651067,-0.004733727810651067,0,ADA/USDT,5m,1781699400000
1,0.027577937649880053,8,7,0.37234042553191443,0.5212765957446843,0.6702127659574543,0.007866767093480644,0.6465236066188814,-0.009860788863109038,0.010657193605683846,0,ADA/USDT,15m,1781717400000
0,0.01065697091273821,30,1,0.9140893470790511,0.48109965635738183,0.2886597938144035,0.002603095089006152,1.6785475990036327,-0.0021244688827793956,-0.006099078914612921,1,LINK/USDT,5m,1781782800000
0,0.0048890624204254085,23,1,0.5702875399360774,0.45846645367420114,0.5702875399360774,0.0015178738127972187,1.871724088750101,-0.0006784605729600601,-0.002387483490805753,1,BNB/USDT,5m,1781782800000
