ts,open,high,low,close,vol
1782243900000,1657.46,1658.41,1656.55,1658.4,3658.99
1782244200000,1658.4,1663.3,1658.0,1662.56,10298.305
1782244500000,1662.57,1663.08,1660.37,1661.96,9849.949
1782244800000,1661.97,1666.99,1661.96,1663.19,15824.142
1782245100000,1663.19,1666.66,1663.0,1665.94,7626.663
1782245400000,1665.93,1665.95,1663.1,1663.57,5382.004
1782245700000,1663.57,1664.28,1662.51,1664.05,3759.135
1782246000000,1664.04,1664.97,1662.67,1662.8,3475.983
1782246300000,1662.79,1663.79,1661.53,1663.45,4437.153
1782246600000,1663.45,1663.45,1662.17,1662.27,3031.668
1782246900000,1662.27,1662.81,1661.23,1662.81,4821.097
1782247200000,1662.81,1663.18,1662.01,1662.35,1748.154
1782247500000,1662.34,1662.43,1661.58,1661.74,2014.597
1782247800000,1661.74,1662.98,1660.46,1661.71,2382.949
1782248100000,1661.72,1663.68,1661.71,1663.4,3183.04
1782248400000,1663.4,1666.97,1662.77,1665.02,7191.653
1782248700000,1665.02,1665.7,1663.7,1664.44,4033.519
1782249000000,1664.44,1664.97,1663.62,1664.47,2083.388
1782249300000,1664.47,1665.99,1663.66,1663.93,3101.81
1782249600000,1663.93,1665.69,1663.62,1665.59,1535.172
1782249900000,1665.59,1666.3,1664.51,1666.14,3953.066
1782250200000,1666.13,1666.87,1665.57,1665.94,4551.917
1782250500000,1665.94,1666.99,1664.83,1666.06,2184.137
1782250800000,1666.06,1666.92,1665.0,1666.03,2178.5
1782251100000,1666.03,1667.73,1666.0,1666.31,4321.429
1782251400000,1666.31,1667.8,1665.17,1665.32,8446.122
1782251700000,1665.33,1666.05,1665.32,1666.05,1754.051
1782252000000,1666.04,1668.33,1665.56,1667.51,4861.643
1782252300000,1667.52,1671.0,1667.46,1670.27,10132.727
1782252600000,1670.27,1671.5,1669.3,1670.5,5373.15
1782252900000,1670.5,1672.12,1669.33,1669.33,7271.689
1782253200000,1669.33,1669.51,1663.51,1664.11,11821.634
1782253500000,1664.11,1664.99,1663.11,1664.71,5032.304
1782253800000,1664.71,1665.69,1663.65,1663.7,4158.859
1782254100000,1663.7,1664.33,1662.48,1663.64,9324.801
1782254400000,1663.64,1663.92,1662.51,1662.88,6412.784
1782254700000,1662.87,1664.0,1662.87,1663.09,2579.854
1782255000000,1663.1,1664.0,1662.22,1662.77,3528.64
1782255300000,1662.77,1665.18,1662.77,1663.84,5276.578
1782255600000,1663.83,1663.86,1659.67,1661.93,9852.189
1782255900000,1661.94,1662.04,1659.27,1660.75,7338.513
1782256200000,1660.75,1663.13,1660.48,1660.57,16199.986
1782256500000,1660.57,1663.16,1660.57,1662.77,4908.083
1782256800000,1662.76,1664.0,1661.83,1663.85,6470.893
1782257100000,1663.86,1665.12,1663.18,1663.19,8140.231
1782257400000,1663.19,1664.16,1662.52,1663.7,6079.167
1782257700000,1663.7,1663.73,1661.14,1661.36,4551.65
1782258000000,1661.36,1662.8,1661.35,1661.94,8118.299
1782258300000,1661.93,1668.75,1661.45,1666.57,10469.845
1782258600000,1666.56,1667.38,1665.55,1665.78,5371.022
1782258900000,1665.77,1666.88,1665.65,1666.4,3389.32
1782259200000,1666.4,1669.5,1665.77,1666.84,11045.745
1782259500000,1666.84,1672.5,1666.13,1670.09,13251.677
1782259800000,1670.09,1670.99,1668.06,1670.25,7216.356
1782260100000,1670.26,1671.39,1668.81,1670.29,4336.884
1782260400000,1670.29,1670.3,1667.27,1667.9,3991.152
1782260700000,1667.9,1669.55,1667.0,1668.0,3004.619
1782261000000,1667.99,1668.55,1666.78,1668.49,4562.378
1782261300000,1668.49,1674.09,1668.49,1673.04,14959.786
1782261600000,1673.04,1673.04,1669.46,1669.94,9235.208
1782261900000,1669.95,1671.87,1668.1,1671.43,3600.379
1782262200000,1671.42,1672.78,1669.68,1670.38,3531.201
1782262500000,1670.39,1670.86,1668.62,1670.55,10198.074
1782262800000,1670.55,1670.99,1666.59,1666.83,5923.588
1782263100000,1666.83,1668.88,1665.5,1667.43,5512.565
1782263400000,1667.42,1671.81,1666.83,1671.59,6076.353
1782263700000,1671.6,1671.68,1665.14,1665.9,9594.633
1782264000000,1665.9,1672.23,1665.61,1670.63,6917.949
1782264300000,1670.63,1671.66,1668.63,1670.68,4161.142
1782264600000,1670.68,1679.92,1670.61,1677.5,43356.682
1782264900000,1677.5,1678.38,1675.27,1676.51,15349.021
1782265200000,1676.51,1677.01,1673.18,1673.69,11744.842
1782265500000,1673.69,1675.63,1673.45,1675.17,5931.923
1782265800000,1675.17,1676.4,1673.42,1675.15,5257.583
1782266100000,1675.14,1675.27,1671.34,1671.97,14396.239
1782266400000,1671.96,1672.86,1668.8,1669.26,17020.929
1782266700000,1669.25,1670.91,1667.67,1669.35,11807.93
1782267000000,1669.36,1671.26,1669.36,1670.79,3676.23
1782267300000,1670.78,1670.79,1666.92,1667.01,5833.922
1782267600000,1667.01,1667.75,1664.12,1664.42,14488.149
1782267900000,1664.43,1667.1,1664.43,1666.93,5422.949
1782268200000,1666.92,1667.74,1665.25,1665.65,5655.504
1782268500000,1665.66,1666.0,1662.51,1664.55,10238.302
1782268800000,1664.56,1668.9,1664.5,1667.1,6450.34
1782269100000,1667.1,1667.23,1664.65,1666.51,3389.126
1782269400000,1666.5,1667.4,1662.79,1663.04,3473.047
1782269700000,1663.04,1665.48,1662.68,1663.01,7406.495
1782270000000,1663.0,1665.34,1661.33,1663.16,11863.669
1782270300000,1663.17,1663.8,1661.04,1662.23,17504.381
1782270600000,1662.23,1663.95,1661.99,1662.89,18346.995
1782270900000,1662.89,1662.89,1657.04,1657.35,23323.662
1782271200000,1657.35,1661.54,1657.34,1660.63,5348.158
1782271500000,1660.63,1663.5,1660.26,1663.49,5132.904
1782271800000,1663.5,1666.04,1663.24,1665.17,9952.112
1782272100000,1665.18,1668.46,1665.17,1667.4,6791.905
1782272400000,1667.4,1668.32,1666.19,1667.39,6835.502
1782272700000,1667.39,1668.68,1666.82,1667.56,4951.345
1782273000000,1667.55,1669.19,1666.57,1667.24,5559.238
1782273300000,1667.24,1667.24,1665.41,1666.03,3367.279
1782273600000,1666.02,1666.84,1663.76,1664.05,11374.366
1782273900000,1664.06,1664.56,1663.09,1663.58,2768.216
1782274200000,1663.58,1664.68,1663.57,1664.04,2322.881
1782274500000,1664.04,1665.79,1661.9,1662.65,7433.329
1782274800000,1662.64,1662.64,1657.44,1657.45,8504.942
1782275100000,1657.45,1659.83,1657.19,1658.9,9889.088
1782275400000,1658.9,1664.7,1658.71,1663.38,9560.209
1782275700000,1663.39,1665.23,1662.69,1663.45,3922.157
1782276000000,1663.45,1664.57,1662.33,1663.76,3382.303
1782276300000,1663.77,1669.85,1663.76,1669.44,14869.287
1782276600000,1669.43,1670.43,1667.17,1667.93,8597.676
1782276900000,1667.93,1668.96,1667.45,1668.12,3838.422
1782277200000,1668.12,1670.48,1668.12,1668.96,9288.74
1782277500000,1668.95,1670.48,1666.95,1670.33,5220.884
1782277800000,1670.32,1670.86,1668.26,1668.67,5680.019
1782278100000,1668.66,1672.91,1668.56,1671.15,16750.75
1782278400000,1671.15,1672.23,1669.25,1671.51,5599.935
1782278700000,1671.52,1672.88,1671.17,1672.56,7926.233
1782279000000,1672.56,1674.2,1671.66,1672.13,10282.363
1782279300000,1672.14,1678.98,1672.14,1675.02,26138.444
1782279600000,1675.01,1676.89,1674.52,1674.9,14728.394
1782279900000,1674.89,1676.15,1673.52,1674.09,8201.528
1782280200000,1674.09,1674.09,1671.83,1672.43,9685.634
1782280500000,1672.42,1673.85,1672.19,1673.76,5072.301
1782280800000,1673.76,1674.13,1669.68,1669.93,15235.268
1782281100000,1669.94,1673.76,1669.66,1673.0,5530.796
1782281400000,1673.01,1674.47,1672.14,1672.89,4366.186
1782281700000,1672.88,1673.12,1671.8,1672.77,2868.863
1782282000000,1672.77,1673.84,1671.82,1673.43,3704.01
1782282300000,1673.43,1676.09,1673.23,1674.42,8713.765
1782282600000,1674.43,1675.3,1673.8,1675.18,3709.217
1782282900000,1675.19,1676.33,1674.7,1675.28,4808.348
1782283200000,1675.28,1675.67,1673.55,1673.56,2738.061
1782283500000,1673.55,1674.28,1671.91,1673.0,4624.864
1782283800000,1673.01,1675.49,1672.95,1674.34,2487.37
1782284100000,1674.34,1674.34,1673.55,1674.22,2309.857
1782284400000,1674.22,1675.39,1672.34,1675.39,8317.844
1782284700000,1675.38,1675.48,1672.06,1673.25,7970.288
1782285000000,1673.25,1678.0,1673.01,1677.39,11105.377
1782285300000,1677.39,1677.39,1674.78,1674.78,11715.654
1782285600000,1674.79,1675.0,1672.64,1673.6,7496.09
1782285900000,1673.6,1673.69,1672.2,1672.53,5526.105
1782286200000,1672.54,1675.0,1671.42,1673.73,9192.977
1782286500000,1673.72,1674.08,1670.03,1670.91,13611.65
1782286800000,1670.91,1672.16,1670.51,1671.77,5924.431
1782287100000,1671.77,1672.59,1670.31,1671.47,4999.278
1782287400000,1671.47,1672.3,1670.29,1672.28,4765.376
1782287700000,1672.28,1673.13,1671.23,1672.38,3879.073
1782288000000,1672.39,1673.7,1671.03,1672.96,8728.826
1782288300000,1672.96,1673.69,1670.37,1670.71,4093.666
1782288600000,1670.71,1670.91,1668.37,1670.42,10254.006
1782288900000,1670.41,1672.0,1668.79,1668.8,4631.0
1782289200000,1668.79,1671.06,1668.79,1670.23,4778.333
1782289500000,1670.23,1670.31,1669.08,1669.76,3058.199
1782289800000,1669.76,1674.55,1669.25,1672.73,8473.687
1782290100000,1672.73,1673.11,1671.0,1671.01,3694.961
1782290400000,1671.02,1673.49,1670.86,1673.43,2228.416
1782290700000,1673.43,1673.43,1671.76,1671.76,6703.293
1782291000000,1671.76,1673.76,1671.76,1673.2,3790.968
1782291300000,1673.2,1673.5,1672.55,1672.56,1763.295
1782291600000,1672.56,1672.56,1666.96,1669.5,11922.092
1782291900000,1669.51,1670.9,1668.14,1668.77,5761.024
1782292200000,1668.77,1670.31,1668.01,1670.05,4059.862
1782292500000,1670.06,1670.14,1668.0,1668.65,3943.58
1782292800000,1668.64,1669.0,1667.63,1667.88,6429.231
1782293100000,1667.88,1668.38,1666.66,1666.98,4317.794
1782293400000,1666.97,1667.17,1665.06,1666.87,7033.247
1782293700000,1666.87,1666.98,1665.14,1666.7,4448.984
1782294000000,1666.69,1666.7,1664.49,1666.02,5992.248
1782294300000,1666.02,1667.96,1665.02,1667.23,4291.161
1782294600000,1667.23,1667.67,1666.53,1666.67,3175.761
1782294900000,1666.68,1667.24,1666.2,1666.46,2028.951
1782295200000,1666.46,1666.67,1664.15,1665.47,4923.467
1782295500000,1665.46,1666.84,1665.15,1665.78,3369.625
1782295800000,1665.78,1665.88,1663.17,1665.69,5818.651
1782296100000,1665.7,1666.16,1662.66,1662.67,7238.187
1782296400000,1662.66,1667.59,1662.17,1666.97,31863.124
1782296700000,1666.97,1666.97,1664.61,1664.99,4052.775
1782297000000,1665.0,1666.33,1663.85,1665.57,7198.665
1782297300000,1665.57,1666.08,1663.33,1665.96,4916.343
1782297600000,1665.96,1667.35,1665.57,1666.08,5188.41
1782297900000,1666.08,1666.09,1663.82,1664.08,2961.682
1782298200000,1664.09,1664.8,1663.0,1663.84,4742.685
1782298500000,1663.85,1664.56,1662.3,1662.9,9482.526
1782298800000,1662.9,1664.56,1662.0,1662.28,6673.141
1782299100000,1662.28,1662.43,1658.41,1658.58,19937.533
1782299400000,1658.59,1660.4,1658.01,1658.07,15256.153
1782299700000,1658.07,1659.46,1655.34,1657.14,24429.564
1782300000000,1657.14,1659.78,1654.53,1659.74,14511.15
1782300300000,1659.73,1659.79,1656.56,1657.31,9037.28
1782300600000,1657.31,1661.27,1657.31,1660.77,10711.315
1782300900000,1660.76,1667.18,1660.5,1666.28,28707.918
1782301200000,1666.28,1669.32,1665.13,1669.01,18399.894
1782301500000,1669.0,1692.0,1667.69,1684.88,151089.135
1782301800000,1684.89,1686.49,1677.12,1678.02,54516.864
1782302100000,1678.02,1678.8,1676.49,1678.65,18215.819
1782302400000,1678.64,1680.67,1675.19,1679.88,29188.217
1782302700000,1679.88,1679.88,1675.18,1678.48,14723.768
1782303000000,1678.49,1679.74,1676.09,1677.36,12169.955
1782303300000,1677.37,1679.21,1676.6,1677.48,8878.249
1782303600000,1677.49,1678.0,1675.2,1676.1,13874.77
1782303900000,1676.1,1677.02,1674.78,1675.98,10227.978
1782304200000,1675.99,1676.83,1673.45,1675.21,11846.713
1782304500000,1675.2,1677.36,1673.12,1676.66,8889.995
1782304800000,1676.67,1677.45,1674.59,1675.51,5991.174
1782305100000,1675.51,1675.91,1673.07,1673.25,5813.414
1782305400000,1673.25,1673.44,1669.27,1671.31,18715.056
1782305700000,1671.32,1671.79,1670.11,1670.82,6638.142
1782306000000,1670.83,1671.56,1663.78,1664.04,32372.948
1782306300000,1664.04,1665.29,1657.12,1660.18,53677.753
1782306600000,1660.19,1660.34,1651.7,1654.69,61386.568
1782306900000,1654.69,1660.0,1653.85,1659.42,38241.474
1782307200000,1659.41,1659.42,1641.21,1648.89,115627.569
1782307500000,1648.88,1652.93,1647.26,1651.26,29772.443
1782307800000,1651.25,1663.6,1646.58,1660.72,93688.481
1782308100000,1660.71,1662.34,1654.7,1655.4,33071.482
1782308400000,1655.4,1656.0,1642.93,1647.29,60087.583
1782308700000,1647.29,1650.99,1640.01,1647.23,66671.42
1782309000000,1647.23,1654.81,1646.43,1648.97,39228.827
1782309300000,1648.98,1649.19,1641.83,1644.54,32748.151
1782309600000,1644.54,1646.9,1637.0,1643.14,72950.219
1782309900000,1643.15,1650.32,1643.0,1647.14,33035.665
1782310200000,1647.14,1650.09,1641.0,1645.25,36111.123
1782310500000,1645.24,1647.4,1638.86,1640.65,38269.193
1782310800000,1640.65,1650.63,1637.07,1648.3,52788.479
1782311100000,1648.3,1650.0,1646.68,1648.58,17927.43
1782311400000,1648.59,1655.19,1648.0,1652.81,39705.162
1782311700000,1652.81,1656.7,1646.91,1646.91,22352.935
1782312000000,1646.91,1650.83,1644.95,1649.92,20730.984
1782312300000,1649.92,1652.69,1648.37,1649.15,15536.283
1782312600000,1649.15,1650.77,1645.03,1645.03,13233.14
1782312900000,1645.03,1647.7,1642.02,1646.69,33632.561
1782313200000,1646.69,1647.25,1640.7,1641.76,23860.08
1782313500000,1641.76,1643.42,1637.7,1639.12,39178.856
1782313800000,1639.11,1641.7,1635.97,1638.99,29089.545
1782314100000,1639.0,1643.32,1637.9,1643.13,25551.118
1782314400000,1643.12,1650.66,1643.0,1644.36,38347.19
1782314700000,1644.37,1646.73,1641.44,1644.0,11143.178
1782315000000,1644.01,1644.18,1632.56,1636.94,52434.812
1782315300000,1636.93,1636.93,1631.23,1633.82,55074.745
1782315600000,1633.82,1634.64,1623.0,1626.61,90912.332
1782315900000,1626.61,1626.98,1616.0,1618.84,114323.765
1782316200000,1618.84,1623.88,1618.47,1619.73,41494.172
1782316500000,1619.73,1621.56,1616.01,1617.46,35579.121
1782316800000,1617.46,1622.8,1617.01,1618.85,35058.275
1782317100000,1618.84,1621.0,1615.27,1620.14,29021.764
1782317400000,1620.15,1627.67,1620.14,1626.88,47017.273
1782317700000,1626.87,1632.08,1624.73,1630.09,59690.365
1782318000000,1630.08,1636.0,1627.55,1632.53,35627.288
1782318300000,1632.52,1633.51,1627.58,1631.23,27669.024
1782318600000,1631.23,1631.76,1628.02,1629.48,20110.091
1782318900000,1629.49,1631.0,1623.16,1623.58,29622.901
1782319200000,1623.58,1624.46,1619.15,1622.68,44872.877
1782319500000,1622.68,1622.68,1608.44,1611.62,121275.914
1782319800000,1611.63,1614.19,1584.85,1590.23,399410.557
1782320100000,1590.23,1593.94,1583.8,1589.07,94414.477
1782320400000,1589.06,1596.84,1587.59,1592.54,75648.435
1782320700000,1592.54,1593.0,1584.73,1591.2,52155.56
1782321000000,1591.2,1592.19,1581.5,1587.32,51878.157
1782321300000,1587.31,1589.38,1576.01,1577.81,88742.002
1782321600000,1577.82,1578.67,1566.52,1572.44,150373.168
1782321900000,1572.44,1580.43,1567.45,1575.58,55848.65
1782322200000,1575.58,1578.09,1569.17,1575.91,44038.053
1782322500000,1575.9,1576.38,1570.0,1572.76,25929.337
1782322800000,1572.76,1574.44,1562.84,1566.41,72469.397
1782323100000,1566.4,1568.49,1551.0,1562.47,185789.191
1782323400000,1562.48,1564.98,1559.3,1561.13,43541.34
1782323700000,1561.12,1563.79,1556.01,1559.3,37616.85
1782324000000,1559.3,1563.18,1555.36,1560.83,39462.921
1782324300000,1560.82,1567.71,1559.41,1567.28,52534.354
1782324600000,1567.28,1568.5,1564.59,1566.95,31386.168
1782324900000,1566.96,1573.65,1566.84,1572.88,62793.41
1782325200000,1572.87,1582.41,1572.51,1578.34,79712.651
1782325500000,1578.34,1583.9,1576.67,1577.3,47938.651
1782325800000,1577.3,1579.33,1575.11,1577.75,20529.248
1782326100000,1577.76,1578.84,1574.46,1577.01,16410.937
1782326400000,1577.01,1577.22,1573.34,1574.91,19377.182
1782326700000,1574.91,1575.43,1569.03,1570.67,17869.042
1782327000000,1570.68,1572.0,1567.13,1569.92,31799.984
1782327300000,1569.92,1573.57,1569.0,1571.42,13903.666
